jday,ms,timeStamp,,ts_local,sensq,latq,solq,terrq,pptn,evap,u,v,fw,netq,pptn_mmhr
2449901,63450000,02/07/1995 17:37,2415018,02/07/1995 21:43,2,-147,0,-26.176966,4.6E-09,-3.9E-08,0.176,0.1326,-3E-08,-171,0.0164
2449901,67049121,02/07/1995 18:37,2415018,02/07/1995 22:43,1,-159,0,-28.314592,0.0E+00,-3.1E-08,0.196,0.1552,-3E-08,-186,0.0000
2449901,70648242,02/07/1995 19:37,2415018,02/07/1995 23:43,0,-166,0,-22.657198,0.0E+00,-2.5E-08,0.202,0.1721,-3E-08,-189,0.0000
2449901,74250000,02/07/1995 20:37,2415018,03/07/1995 00:43,-1,-172,0,-26.96793,0.0E+00,-1.6E-08,0.215,0.1908,-2E-08,-200,0.0000
2449901,77849121,02/07/1995 21:37,2415018,03/07/1995 01:43,-2,-183,0,-24.758905,0.0E+00,-9.7E-09,0.228,0.1919,-1E-08,-209,0.0000
2449901,81448242,02/07/1995 22:37,2415018,03/07/1995 02:43,-2,-180,0,-19.73187,0.0E+00,-5.7E-09,0.222,0.1938,-6E-09,-201,0.0000
2449901,85050000,02/07/1995 23:37,2415018,03/07/1995 03:43,-2,-187,0,-30.774353,0.0E+00,-5.2E-09,0.232,0.2008,-5E-09,-219,0.0000
2449902,2249121,03/07/1995 00:37,2415018,03/07/1995 04:43,-1,-179,0,-20.326239,0.0E+00,-4.9E-09,0.229,0.1955,-5E-09,-201,0.0000
2449902,5848242,03/07/1995 01:37,2415018,03/07/1995 05:43,0,-190,12,-21.068863,0.0E+00,-4.7E-09,0.251,0.1993,-5E-09,-199,0.0000
2449902,9450000,03/07/1995 02:37,2415018,03/07/1995 06:43,1,-185,91,-20.851,0.0E+00,-4.4E-09,0.256,0.1811,-4E-09,-113,0.0000
2449902,13049121,03/07/1995 03:37,2415018,03/07/1995 07:43,3,-179,265,-24.72757,0.0E+00,-4.5E-09,0.241,0.1602,-4E-09,65,0.0000
2449902,16648242,03/07/1995 04:37,2415018,03/07/1995 08:43,3,-173,456,-27.497068,0.0E+00,-6.3E-09,0.238,0.1495,-6E-09,259,0.0000
2449902,20250000,03/07/1995 05:37,2415018,03/07/1995 09:43,4,-176,711,-31.913193,0.0E+00,-1.0E-08,0.254,0.1569,-1E-08,507,0.0000
2449902,23849121,03/07/1995 06:37,2415018,03/07/1995 10:43,4,-175,843,-33.078888,0.0E+00,-1.5E-08,0.259,0.1509,-1E-08,639,0.0000
2449902,27448242,03/07/1995 07:37,2415018,03/07/1995 11:43,4,-187,729,-23.421377,5.6E-10,-2.0E-08,0.285,0.1630,-2E-08,522,0.0020
2449902,31050000,03/07/1995 08:37,2415018,03/07/1995 12:43,4,-183,783,-26.675564,1.2E-08,-2.3E-08,0.271,0.1394,-1E-08,578,0.0425
2449902,34649121,03/07/1995 09:37,2415018,03/07/1995 13:43,5,-167,629,-22.216892,2.3E-08,-3.1E-08,0.245,0.1089,-8E-09,444,0.0843
2449902,38248242,03/07/1995 10:37,2415018,03/07/1995 14:43,5,-159,558,-28.356153,1.6E-08,-3.4E-08,0.226,0.0956,-2E-08,376,0.0589
2449902,41850000,03/07/1995 11:37,2415018,03/07/1995 15:43,4,-164,370,-26.258331,1.9E-08,-4.3E-08,0.242,0.1025,-2E-08,185,0.0686
2449902,45449121,03/07/1995 12:37,2415018,03/07/1995 16:43,4,-171,199,-24.920288,2.1E-08,-4.8E-08,0.264,0.1200,-3E-08,6,0.0753
2449902,49048242,03/07/1995 13:37,2415018,03/07/1995 17:43,3,-167,61,-26.112772,1.3E-07,-4.6E-08,0.247,0.1050,9E-08,-129,0.4714
2449902,52650000,03/07/1995 14:37,2415018,03/07/1995 18:43,3,-177,3,-25.395098,1.9E-08,-6.6E-08,0.266,0.1190,-5E-08,-197,0.0686
2449902,56249121,03/07/1995 15:37,2415018,03/07/1995 19:43,3,-167,0,-20.293411,1.3E-08,-4.5E-08,0.239,0.1081,-3E-08,-184,0.0473
2449902,59848242,03/07/1995 16:37,2415018,03/07/1995 20:43,2,-173,0,-25.121094,1.3E-08,-4.4E-08,0.251,0.1128,-3E-08,-196,0.0450
2449902,63450000,03/07/1995 17:37,2415018,03/07/1995 21:43,1,-168,0,-24.645151,7.2E-09,-4.3E-08,0.239,0.1165,-4E-08,-192,0.0260
2449902,67049121,03/07/1995 18:37,2415018,03/07/1995 22:43,0,-176,0,-27.33661,3.8E-09,-3.2E-08,0.248,0.1201,-3E-08,-204,0.0135
2449902,70648242,03/07/1995 19:37,2415018,03/07/1995 23:43,-1,-176,0,-28.679678,1.1E-08,-2.4E-08,0.229,0.1070,-1E-08,-206,0.0394
2449902,74250000,03/07/1995 20:37,2415018,04/07/1995 00:43,-3,-172,0,-23.587805,4.9E-08,-1.2E-08,0.225,0.1067,4E-08,-198,0.1778
2449902,77849121,03/07/1995 21:37,2415018,04/07/1995 01:43,-3,-176,0,-31.734118,1.1E-07,-8.1E-09,0.216,0.1006,1E-07,-210,0.3809
2449902,81448242,03/07/1995 22:37,2415018,04/07/1995 02:43,-3,-172,0,-29.298311,1.7E-07,-6.7E-09,0.193,0.1008,2E-07,-204,0.6256
2449902,85050000,03/07/1995 23:37,2415018,04/07/1995 03:43,-3,-177,0,-22.294785,1.4E-07,-7.9E-09,0.200,0.1187,1E-07,-203,0.5028
2449903,2249121,04/07/1995 00:37,2415018,04/07/1995 04:43,-4,-173,0,-31.208319,5.1E-08,-3.8E-09,0.203,0.1213,5E-08,-208,0.1854
2449903,5848242,04/07/1995 01:37,2415018,04/07/1995 05:43,-3,-177,16,-33.770924,2.8E-08,-4.1E-09,0.224,0.1211,2E-08,-198,0.1011
2449903,9450000,04/07/1995 02:37,2415018,04/07/1995 06:43,-3,-184,130,-33.321293,1.0E-08,-2.3E-09,0.255,0.1238,8E-09,-90,0.0361
2449903,13049121,04/07/1995 03:37,2415018,04/07/1995 07:43,-1,-188,341,-37.16883,1.3E-08,-1.3E-09,0.281,0.1379,1E-08,115,0.0452
2449903,16648242,04/07/1995 04:37,2415018,04/07/1995 08:43,-1,-184,541,-35.115448,4.1E-08,-3.0E-09,0.293,0.1401,4E-08,321,0.1473
2449903,20250000,04/07/1995 05:37,2415018,04/07/1995 09:43,-1,-180,624,-27.771963,9.3E-08,-1.2E-08,0.297,0.1388,8E-08,416,0.3365
2449903,23849121,04/07/1995 06:37,2415018,04/07/1995 10:43,0,-180,737,-23.219667,3.5E-08,-1.7E-08,0.305,0.1438,2E-08,533,0.1261
2449903,27448242,04/07/1995 07:37,2415018,04/07/1995 11:43,1,-170,804,-22.158932,8.7E-08,-2.4E-08,0.286,0.1247,6E-08,613,0.3137
2449903,31050000,04/07/1995 08:37,2415018,04/07/1995 12:43,2,-176,781,-24.157623,1.4E-07,-3.7E-08,0.300,0.1217,1E-07,583,0.5166
2449903,34649121,04/07/1995 09:37,2415018,04/07/1995 13:43,2,-166,671,-22.743618,1.0E-07,-4.8E-08,0.287,0.1135,5E-08,484,0.3707
2449903,38248242,04/07/1995 10:37,2415018,04/07/1995 14:43,4,-207,494,-23.04569,1.9E-07,-5.6E-08,0.361,0.1508,1E-07,268,0.6776
2449903,41850000,04/07/1995 11:37,2415018,04/07/1995 15:43,4,-189,419,-32.179432,3.4E-07,-6.3E-08,0.320,0.1252,3E-07,202,1.2331
2449903,45449121,04/07/1995 12:37,2415018,04/07/1995 16:43,2,-157,179,-16.611683,2.3E-07,-8.6E-08,0.234,0.1019,1E-07,8,0.8307
2449903,49048242,04/07/1995 13:37,2415018,04/07/1995 17:43,1,-164,74,-16.917765,7.2E-08,-5.2E-08,0.239,0.0944,2E-08,-106,0.2597
2449903,52650000,04/07/1995 14:37,2415018,04/07/1995 18:43,1,-155,4,-28.085886,2.7E-08,-4.8E-08,0.216,0.0974,-2E-08,-178,0.0960
2449903,56249121,04/07/1995 15:37,2415018,04/07/1995 19:43,1,-142,0,-29.433447,1.0E-08,-5.0E-08,0.173,0.0781,-4E-08,-170,0.0365
2449903,59848242,04/07/1995 16:37,2415018,04/07/1995 20:43,1,-152,0,-35.264374,4.9E-09,-4.1E-08,0.196,0.0878,-4E-08,-186,0.0177
2449903,63450000,04/07/1995 17:37,2415018,04/07/1995 21:43,0,-140,0,-41.887554,1.4E-08,-2.8E-08,0.182,0.0857,-1E-08,-182,0.0515
2449903,67049121,04/07/1995 18:37,2415018,04/07/1995 22:43,-1,-150,0,-37.064774,2.6E-08,-2.2E-08,0.191,0.0953,3E-09,-188,0.0925
2449903,70648242,04/07/1995 19:37,2415018,04/07/1995 23:43,-2,-151,0,-39.237946,3.5E-08,-2.1E-08,0.199,0.0862,1E-08,-192,0.1259
2449903,74250000,04/07/1995 20:37,2415018,05/07/1995 00:43,-3,-160,0,-38.04162,2.6E-08,-1.8E-08,0.213,0.1046,9E-09,-201,0.0942
2449903,77849121,04/07/1995 21:37,2415018,05/07/1995 01:43,-5,-180,0,-37.271202,3.4E-08,-1.8E-08,0.259,0.1200,2E-08,-222,0.1228
2449903,81448242,04/07/1995 22:37,2415018,05/07/1995 02:43,-4,-197,0,-46.489605,4.1E-08,-2.0E-08,0.295,0.1600,2E-08,-248,0.1472
2449903,85050000,04/07/1995 23:37,2415018,05/07/1995 03:43,-4,-203,0,-48.25514,4.6E-08,-2.0E-08,0.313,0.1769,3E-08,-255,0.1667
2449904,2249121,05/07/1995 00:37,2415018,05/07/1995 04:43,-4,-209,0,-49.53615,8.8E-08,-2.6E-08,0.333,0.1859,6E-08,-262,0.3170
2449904,5848242,05/07/1995 01:37,2415018,05/07/1995 05:43,-2,-196,18,-44.657898,7.9E-08,-2.7E-08,0.295,0.1603,5E-08,-225,0.2859
2449904,9450000,05/07/1995 02:37,2415018,05/07/1995 06:43,-2,-184,135,-36.341713,5.3E-08,-3.1E-08,0.259,0.1442,2E-08,-88,0.1925
2449904,13049121,05/07/1995 03:37,2415018,05/07/1995 07:43,-1,-173,261,-25.138573,1.2E-08,-3.0E-08,0.248,0.1432,-2E-08,62,0.0431
2449904,16648242,05/07/1995 04:37,2415018,05/07/1995 08:43,0,-174,457,-30.661339,1.4E-08,-2.9E-08,0.250,0.1346,-1E-08,252,0.0513
2449904,20250000,05/07/1995 05:37,2415018,05/07/1995 09:43,2,-164,579,-24.003675,2.7E-08,-2.9E-08,0.232,0.1106,-2E-09,392,0.0981
2449904,23849121,05/07/1995 06:37,2415018,05/07/1995 10:43,2,-167,624,-14.975131,4.1E-08,-3.1E-08,0.234,0.0955,9E-09,443,0.1458
2449904,27448242,05/07/1995 07:37,2415018,05/07/1995 11:43,2,-154,691,-21.400284,4.3E-08,-3.4E-08,0.199,0.0998,9E-09,517,0.1545
2449904,31050000,05/07/1995 08:37,2415018,05/07/1995 12:43,1,-154,824,-27.682644,3.9E-08,-4.5E-08,0.211,0.1017,-5E-09,643,0.1420
2449904,34649121,05/07/1995 09:37,2415018,05/07/1995 13:43,1,-164,638,-26.598244,1.9E-08,-4.4E-08,0.236,0.1206,-2E-08,448,0.0694
2449904,38248242,05/07/1995 10:37,2415018,05/07/1995 14:43,2,-169,581,-31.909365,7.0E-09,-4.6E-08,0.268,0.1319,-4E-08,382,0.0252
2449904,41850000,05/07/1995 11:37,2415018,05/07/1995 15:43,3,-181,438,-36.359043,1.3E-09,-4.3E-08,0.310,0.1482,-4E-08,223,0.0048
2449904,45449121,05/07/1995 12:37,2415018,05/07/1995 16:43,3,-176,252,-35.849247,4.2E-10,-4.5E-08,0.301,0.1526,-4E-08,42,0.0015
2449904,49048242,05/07/1995 13:37,2415018,05/07/1995 17:43,2,-178,80,-34.790592,5.3E-10,-4.5E-08,0.309,0.1520,-4E-08,-131,0.0019
2449904,52650000,05/07/1995 14:37,2415018,05/07/1995 18:43,1,-195,5,-34.20058,1.1E-10,-5.1E-08,0.354,0.1803,-5E-08,-223,0.0004
2449904,56249121,05/07/1995 15:37,2415018,05/07/1995 19:43,1,-184,0,-37.476097,0.0E+00,-5.4E-08,0.321,0.1613,-5E-08,-220,0.0000
2449904,59848242,05/07/1995 16:37,2415018,05/07/1995 20:43,0,-169,0,-29.392967,0.0E+00,-6.3E-08,0.283,0.1428,-6E-08,-199,0.0000
2449904,63450000,05/07/1995 17:37,2415018,05/07/1995 21:43,2,-202,0,-38.358124,0.0E+00,-5.5E-08,0.354,0.2000,-6E-08,-238,0.0000
2449904,67049121,05/07/1995 18:37,2415018,05/07/1995 22:43,0,-179,0,-39.9776,0.0E+00,-4.7E-08,0.292,0.1616,-5E-08,-219,0.0000
2449904,70648242,05/07/1995 19:37,2415018,05/07/1995 23:43,-1,-200,0,-38.253403,0.0E+00,-3.8E-08,0.339,0.2143,-4E-08,-239,0.0000
2449904,74250000,05/07/1995 20:37,2415018,06/07/1995 00:43,-2,-213,0,-30.64902,0.0E+00,-2.6E-08,0.347,0.2045,-3E-08,-246,0.0000
2449904,77849121,05/07/1995 21:37,2415018,06/07/1995 01:43,-1,-213,0,-29.03,0.0E+00,-1.4E-08,0.313,0.2017,-1E-08,-243,0.0000
2449904,81448242,05/07/1995 22:37,2415018,06/07/1995 02:43,-1,-190,0,-32.675735,0.0E+00,-7.1E-09,0.258,0.1568,-7E-09,-224,0.0000
2449904,85050000,05/07/1995 23:37,2415018,06/07/1995 03:43,-1,-196,0,-23.105011,0.0E+00,-5.8E-09,0.266,0.1746,-6E-09,-220,0.0000
2449905,2249121,06/07/1995 00:37,2415018,06/07/1995 04:43,-1,-185,0,-22.671494,0.0E+00,-4.8E-09,0.253,0.1528,-5E-09,-209,0.0000
2449905,5848242,06/07/1995 01:37,2415018,06/07/1995 05:43,1,-198,11,-28.362165,0.0E+00,-4.0E-09,0.255,0.1588,-4E-09,-215,0.0000
2449905,9450000,06/07/1995 02:37,2415018,06/07/1995 06:43,-1,-170,91,-19.564734,0.0E+00,-3.1E-09,0.203,0.1206,-3E-09,-99,0.0000
2449905,13049121,06/07/1995 03:37,2415018,06/07/1995 07:43,1,-157,158,-13.794549,0.0E+00,-2.6E-09,0.186,0.1012,-3E-09,-13,0.0000
2449905,16648242,06/07/1995 04:37,2415018,06/07/1995 08:43,3,-167,442,-26.654556,0.0E+00,-2.7E-09,0.222,0.1437,-3E-09,251,0.0000
2449905,20250000,06/07/1995 05:37,2415018,06/07/1995 09:43,6,-154,659,-35.125805,0.0E+00,-5.1E-09,0.230,0.1563,-5E-09,476,0.0000
2449905,23849121,06/07/1995 06:37,2415018,06/07/1995 10:43,9,-151,862,-32.290306,0.0E+00,-1.0E-08,0.239,0.1475,-1E-08,687,0.0000
2449905,27448242,06/07/1995 07:37,2415018,06/07/1995 11:43,9,-145,673,-18.20309,5.3E-09,-1.5E-08,0.235,0.1245,-1E-08,518,0.0191
2449905,31050000,06/07/1995 08:37,2415018,06/07/1995 12:43,7,-141,367,-19.637043,3.8E-08,-1.7E-08,0.251,0.1442,2E-08,213,0.1355
2449905,34649121,06/07/1995 09:37,2415018,06/07/1995 13:43,9,-148,472,-18.515253,3.3E-08,-1.7E-08,0.271,0.1560,2E-08,315,0.1200
2449905,38248242,06/07/1995 10:37,2415018,06/07/1995 14:43,11,-156,582,-25.846943,9.5E-10,-3.0E-08,0.292,0.1671,-3E-08,411,0.0034
2449905,41850000,06/07/1995 11:37,2415018,06/07/1995 15:43,11,-156,394,-24.155582,0.0E+00,-3.5E-08,0.286,0.1741,-4E-08,225,0.0000
2449905,45449121,06/07/1995 12:37,2415018,06/07/1995 16:43,10,-152,170,-13.9119,1.2E-09,-4.3E-08,0.273,0.1671,-4E-08,14,0.0044
2449905,49048242,06/07/1995 13:37,2415018,06/07/1995 17:43,10,-146,51,-11.797231,6.0E-09,-3.8E-08,0.264,0.1469,-3E-08,-98,0.0216
2449905,52650000,06/07/1995 14:37,2415018,06/07/1995 18:43,10,-150,3,-16.106438,6.1E-09,-3.0E-08,0.266,0.1593,-2E-08,-153,0.0221
2449905,56249121,06/07/1995 15:37,2415018,06/07/1995 19:43,10,-156,0,-17.998755,1.6E-09,-2.3E-08,0.277,0.1796,-2E-08,-163,0.0059
2449905,59848242,06/07/1995 16:37,2415018,06/07/1995 20:43,9,-150,0,-24.261219,1.3E-10,-2.5E-08,0.266,0.1765,-2E-08,-165,0.0005
2449905,63450000,06/07/1995 17:37,2415018,06/07/1995 21:43,9,-149,0,-24.850843,2.1E-10,-2.6E-08,0.253,0.1695,-3E-08,-165,0.0008
2449905,67049121,06/07/1995 18:37,2415018,06/07/1995 22:43,8,-144,0,-21.693583,1.3E-09,-3.2E-08,0.237,0.1477,-3E-08,-157,0.0046
2449905,70648242,06/07/1995 19:37,2415018,06/07/1995 23:43,7,-161,0,-15.94838,4.1E-08,-2.1E-08,0.253,0.1758,2E-08,-170,0.1483
2449905,74250000,06/07/1995 20:37,2415018,07/07/1995 00:43,5,-153,0,-18.570248,0.0E+00,-9.8E-09,0.232,0.1594,-1E-08,-166,0.0000
2449905,77849121,06/07/1995 21:37,2415018,07/07/1995 01:43,6,-168,0,-30.217667,1.8E-08,-3.6E-09,0.262,0.1835,1E-08,-193,0.0638
2449905,81448242,06/07/1995 22:37,2415018,07/07/1995 02:43,5,-166,0,-33.583366,2.7E-09,-2.2E-09,0.264,0.1919,4E-10,-195,0.0095
2449905,85050000,06/07/1995 23:37,2415018,07/07/1995 03:43,6,-156,0,-24.431353,1.6E-08,-1.3E-09,0.260,0.1780,1E-08,-175,0.0583
2449906,2249121,07/07/1995 00:37,2415018,07/07/1995 04:43,7,-165,0,-25.0958,8.5E-10,-4.1E-10,0.278,0.1796,4E-10,-182,0.0031
2449906,5848242,07/07/1995 01:37,2415018,07/07/1995 05:43,7,-154,13,-23.03476,0.0E+00,1.5E-09,0.248,0.1733,1E-09,-156,0.0000
2449906,9450000,07/07/1995 02:37,2415018,07/07/1995 06:43,9,-153,109,-22.822395,2.7E-11,3.4E-09,0.253,0.1740,3E-09,-59,0.0001
2449906,13049121,07/07/1995 03:37,2415018,07/07/1995 07:43,10,-145,219,-16.177956,0.0E+00,5.5E-09,0.242,0.1674,6E-09,68,0.0000
2449906,16648242,07/07/1995 04:37,2415018,07/07/1995 08:43,12,-134,439,-18.567896,0.0E+00,8.2E-10,0.233,0.1547,8E-10,299,0.0000
2449906,20250000,07/07/1995 05:37,2415018,07/07/1995 09:43,13,-135,611,-17.438478,8.0E-11,-3.9E-09,0.258,0.1597,-4E-09,471,0.0003
2449906,23849121,07/07/1995 06:37,2415018,07/07/1995 10:43,12,-126,695,-16.164745,1.3E-10,-7.7E-09,0.231,0.1513,-8E-09,565,0.0005
2449906,27448242,07/07/1995 07:37,2415018,07/07/1995 11:43,12,-128,877,-20.59451,2.7E-09,-1.3E-08,0.252,0.1665,-1E-08,741,0.0096
2449906,31050000,07/07/1995 08:37,2415018,07/07/1995 12:43,13,-137,832,-24.938158,1.8E-09,-2.2E-08,0.283,0.1799,-2E-08,684,0.0066
2449906,34649121,07/07/1995 09:37,2415018,07/07/1995 13:43,14,-138,676,-19.161919,3.8E-09,-3.3E-08,0.289,0.1786,-3E-08,532,0.0136
2449906,38248242,07/07/1995 10:37,2415018,07/07/1995 14:43,14,-142,472,-16.011051,1.0E-09,-4.0E-08,0.317,0.1955,-4E-08,329,0.0036
2449906,41850000,07/07/1995 11:37,2415018,07/07/1995 15:43,15,-153,306,-12.490331,1.6E-10,-5.5E-08,0.345,0.1974,-5E-08,156,0.0006
2449906,45449121,07/07/1995 12:37,2415018,07/07/1995 16:43,14,-137,189,-14.2163,0.0E+00,-6.6E-08,0.313,0.1667,-7E-08,52,0.0000
2449906,49048242,07/07/1995 13:37,2415018,07/07/1995 17:43,12,-124,53,-11.864377,0.0E+00,-6.9E-08,0.270,0.1485,-7E-08,-71,0.0000
2449906,52650000,07/07/1995 14:37,2415018,07/07/1995 18:43,13,-133,5,-22.66372,0.0E+00,-6.5E-08,0.271,0.1560,-6E-08,-138,0.0000
2449906,56249121,07/07/1995 15:37,2415018,07/07/1995 19:43,12,-134,0,-23.964548,0.0E+00,-5.0E-08,0.252,0.1425,-5E-08,-145,0.0000
2449906,59848242,07/07/1995 16:37,2415018,07/07/1995 20:43,12,-146,0,-23.384026,3.2E-10,-4.5E-08,0.267,0.1717,-4E-08,-157,0.0011
2449906,63450000,07/07/1995 17:37,2415018,07/07/1995 21:43,12,-151,0,-25.698124,6.3E-09,-4.1E-08,0.282,0.1795,-3E-08,-165,0.0225
2449906,67049121,07/07/1995 18:37,2415018,07/07/1995 22:43,10,-147,0,-21.776686,1.2E-09,-3.2E-08,0.272,0.1840,-3E-08,-159,0.0045
2449906,70648242,07/07/1995 19:37,2415018,07/07/1995 23:43,9,-150,0,-23.40993,2.3E-09,-2.4E-08,0.257,0.1808,-2E-08,-165,0.0082
2449906,74250000,07/07/1995 20:37,2415018,08/07/1995 00:43,8,-150,0,-24.774513,0.0E+00,-1.3E-08,0.264,0.1829,-1E-08,-167,0.0000
2449906,77849121,07/07/1995 21:37,2415018,08/07/1995 01:43,6,-158,0,-32.55963,0.0E+00,-5.2E-09,0.279,0.2026,-5E-09,-184,0.0000
2449906,81448242,07/07/1995 22:37,2415018,08/07/1995 02:43,5,-153,0,-24.677864,0.0E+00,-1.3E-09,0.268,0.1845,-1E-09,-173,0.0000
2449906,85050000,07/07/1995 23:37,2415018,08/07/1995 03:43,5,-156,0,-24.188866,0.0E+00,-7.7E-10,0.269,0.1941,-8E-10,-175,0.0000
2449907,2249121,08/07/1995 00:37,2415018,08/07/1995 04:43,6,-150,0,-26.345078,0.0E+00,-5.6E-10,0.270,0.1833,-6E-10,-171,0.0000
2449907,5848242,08/07/1995 01:37,2415018,08/07/1995 05:43,6,-158,10,-22.31977,3.4E-08,9.4E-11,0.310,0.2034,3E-08,-164,0.1226
2449907,9450000,08/07/1995 02:37,2415018,08/07/1995 06:43,7,-160,86,-21.650066,3.2E-08,6.4E-10,0.316,0.2061,3E-08,-88,0.1137
2449907,13049121,08/07/1995 03:37,2415018,08/07/1995 07:43,8,-157,242,-20.979588,3.9E-08,5.2E-10,0.318,0.2157,4E-08,71,0.1401
2449907,16648242,08/07/1995 04:37,2415018,08/07/1995 08:43,10,-155,569,-26.60253,1.4E-08,-4.6E-09,0.326,0.2190,9E-09,398,0.0506
2449907,20250000,08/07/1995 05:37,2415018,08/07/1995 09:43,9,-147,563,-20.467587,5.1E-08,-7.8E-09,0.312,0.2101,4E-08,404,0.1835
2449907,23849121,08/07/1995 06:37,2415018,08/07/1995 10:43,10,-144,692,-15.627595,4.4E-08,-1.3E-08,0.308,0.2223,3E-08,543,0.1580
2449907,27448242,08/07/1995 07:37,2415018,08/07/1995 11:43,11,-144,672,-9.337922,2.9E-08,-2.3E-08,0.320,0.2242,7E-09,530,0.1059
2449907,31050000,08/07/1995 08:37,2415018,08/07/1995 12:43,12,-144,684,-14.051207,2.5E-08,-2.9E-08,0.316,0.2005,-4E-09,538,0.0903
2449907,34649121,08/07/1995 09:37,2415018,08/07/1995 13:43,12,-144,568,-13.86897,9.5E-08,-4.4E-08,0.315,0.1781,5E-08,423,0.3431
2449907,38248242,08/07/1995 10:37,2415018,08/07/1995 14:43,12,-144,523,-20.258245,5.8E-08,-6.9E-08,0.310,0.1773,-1E-08,371,0.2076
2449907,41850000,08/07/1995 11:37,2415018,08/07/1995 15:43,12,-145,357,-17.807196,1.6E-08,-8.2E-08,0.302,0.1839,-7E-08,206,0.0587
2449907,45449121,08/07/1995 12:37,2415018,08/07/1995 16:43,12,-156,189,-19.801653,0.0E+00,-7.6E-08,0.322,0.1961,-8E-08,25,0.0000
2449907,49048242,08/07/1995 13:37,2415018,08/07/1995 17:43,11,-149,59,-18.384806,0.0E+00,-7.8E-08,0.291,0.1678,-8E-08,-97,0.0000
2449907,52650000,08/07/1995 14:37,2415018,08/07/1995 18:43,10,-144,3,-23.749063,0.0E+00,-8.2E-08,0.250,0.1469,-8E-08,-154,0.0000
2449907,56249121,08/07/1995 15:37,2415018,08/07/1995 19:43,11,-156,0,-24.912172,0.0E+00,-7.9E-08,0.267,0.1620,-8E-08,-170,0.0000
2449907,59848242,08/07/1995 16:37,2415018,08/07/1995 20:43,9,-148,0,-21.258488,4.2E-10,-6.3E-08,0.245,0.1697,-6E-08,-160,0.0015
2449907,63450000,08/07/1995 17:37,2415018,08/07/1995 21:43,10,-162,0,-26.925282,2.0E-09,-5.8E-08,0.274,0.2053,-6E-08,-179,0.0072
2449907,67049121,08/07/1995 18:37,2415018,08/07/1995 22:43,10,-167,0,-26.686981,0.0E+00,-4.7E-08,0.283,0.2174,-5E-08,-184,0.0000
2449907,70648242,08/07/1995 19:37,2415018,08/07/1995 23:43,8,-177,0,-24.260979,2.4E-08,-4.0E-08,0.316,0.2314,-2E-08,-192,0.0859
2449907,74250000,08/07/1995 20:37,2415018,09/07/1995 00:43,6,-162,0,-24.35435,2.3E-08,-2.9E-08,0.285,0.2044,-6E-09,-180,0.0822
2449907,77849121,08/07/1995 21:37,2415018,09/07/1995 01:43,5,-167,0,-23.335625,2.1E-10,-1.4E-08,0.290,0.2173,-1E-08,-185,0.0008
2449907,81448242,08/07/1995 22:37,2415018,09/07/1995 02:43,5,-161,0,-22.735819,0.0E+00,-5.6E-09,0.285,0.2082,-6E-09,-179,0.0000
2449907,85050000,08/07/1995 23:37,2415018,09/07/1995 03:43,5,-167,0,-23.512188,0.0E+00,-3.7E-09,0.309,0.2258,-4E-09,-186,0.0000
2449908,2249121,09/07/1995 00:37,2415018,09/07/1995 04:43,5,-158,0,-28.69211,0.0E+00,-3.0E-09,0.291,0.2118,-3E-09,-182,0.0000
2449908,5848242,09/07/1995 01:37,2415018,09/07/1995 05:43,6,-167,17,-30.56636,0.0E+00,-3.0E-09,0.326,0.2305,-3E-09,-175,0.0000
2449908,9450000,09/07/1995 02:37,2415018,09/07/1995 06:43,6,-151,133,-29.604342,0.0E+00,-3.5E-09,0.284,0.2057,-3E-09,-41,0.0000
2449908,13049121,09/07/1995 03:37,2415018,09/07/1995 07:43,8,-151,343,-29.594435,0.0E+00,-4.2E-09,0.301,0.2162,-4E-09,171,0.0000
2449908,16648242,09/07/1995 04:37,2415018,09/07/1995 08:43,11,-152,500,-21.641228,0.0E+00,-6.9E-09,0.312,0.2162,-7E-09,337,0.0000
2449908,20250000,09/07/1995 05:37,2415018,09/07/1995 09:43,12,-149,558,-14.6650505,0.0E+00,-1.2E-08,0.313,0.2264,-1E-08,406,0.0000
2449908,23849121,09/07/1995 06:37,2415018,09/07/1995 10:43,14,-164,683,-13.209569,0.0E+00,-2.1E-08,0.358,0.2644,-2E-08,521,0.0000
2449908,27448242,09/07/1995 07:37,2415018,09/07/1995 11:43,13,-153,719,-12.518523,0.0E+00,-3.2E-08,0.310,0.2437,-3E-08,567,0.0000
2449908,31050000,09/07/1995 08:37,2415018,09/07/1995 12:43,13,-156,675,-13.126892,0.0E+00,-4.0E-08,0.320,0.2403,-4E-08,519,0.0000
2449908,34649121,09/07/1995 09:37,2415018,09/07/1995 13:43,12,-158,598,-13.10156,0.0E+00,-4.7E-08,0.327,0.2452,-5E-08,438,0.0000
2449908,38248242,09/07/1995 10:37,2415018,09/07/1995 14:43,12,-162,469,-13.460303,0.0E+00,-5.4E-08,0.338,0.2407,-5E-08,306,0.0000
2449908,41850000,09/07/1995 11:37,2415018,09/07/1995 15:43,12,-173,286,-11.050721,0.0E+00,-6.3E-08,0.365,0.2469,-6E-08,115,0.0000
2449908,45449121,09/07/1995 12:37,2415018,09/07/1995 16:43,13,-176,155,-14.209061,0.0E+00,-6.5E-08,0.368,0.2417,-7E-08,-22,0.0000
2449908,49048242,09/07/1995 13:37,2415018,09/07/1995 17:43,11,-174,66,-14.1927,0.0E+00,-6.3E-08,0.359,0.2354,-6E-08,-111,0.0000
