jday,ms,timeStamp,ts_local,sensq,latq,solq,terrq,pptn_mhr,evap_mhr,pptn,evap,u,v,fw,netq
2448947,50399890,20/11/1992 14:00,,-3.9756079,-73.66146,0,-68,7.90E-05,-1.44E-04,2.20E-08,-3.99E-08,0.003729909,0.010070415,-1.79E-08,-145.6370679
2448947,54000000,20/11/1992 15:00,,-4.845736,-83.37769,0,-64,9.44E-05,-1.46E-04,2.62E-08,-4.04E-08,0.004567619,0.01516961,-1.42E-08,-152.223426
2448947,57599945,20/11/1992 16:00,,-5.251037,-88.275345,0,-64,2.51E-05,-1.47E-04,6.98E-09,-4.08E-08,0.00442486,0.019650657,-3.38E-08,-157.526382
2448947,61199890,20/11/1992 17:00,,-4.8249626,-91.71031,0,-64,2.17E-05,-1.45E-04,6.03E-09,-4.04E-08,-0.003860472,0.022499755,-3.44E-08,-160.5352726
2448947,64800000,20/11/1992 18:00,,-4.558568,-100.69965,0,-50,2.08E-05,-1.40E-04,5.79E-09,-3.89E-08,-0.008707518,0.030561829,-3.31E-08,-155.258218
2448947,68399945,20/11/1992 19:00,,-4.254794,-116.39566,1.845563,-64,1.53E-05,-1.60E-04,4.26E-09,-4.45E-08,-0.005588662,0.037431207,-4.02E-08,-182.804891
2448947,71999890,20/11/1992 20:00,,-3.776802,-112.24972,85.47622,-60,2.76E-05,-1.50E-04,7.68E-09,-4.17E-08,-0.009588865,0.0333349,-3.40E-08,-90.550302
2448947,75600000,20/11/1992 21:00,,-0.025103323,-82.91561,323.52396,-65,2.78E-05,-1.42E-04,7.71E-09,-3.93E-08,-0.007789389,0.018271009,-3.16E-08,175.5832467
2448947,79199945,20/11/1992 22:00,,-0.09572398,-96.2077,536.23615,-66,4.08E-05,-1.40E-04,1.13E-08,-3.90E-08,-0.009860016,0.021704884,-2.77E-08,373.932726
2448947,82799890,20/11/1992 23:00,,0.47168565,-84.27072,739.7029,-68,2.22E-05,-1.44E-04,6.17E-09,-4.01E-08,-0.006816713,0.01537502,-3.39E-08,587.9038657
2448948,0,21/11/1992 00:00,,-0.41352364,-80.03069,863.7783,-66,1.95E-05,-1.46E-04,5.40E-09,-4.04E-08,-0.005274057,0.015825467,-3.50E-08,717.3340864
2448948,3599945,21/11/1992 01:00,,-0.24411272,-72.032364,739.92114,-57,2.41E-05,-1.49E-04,6.70E-09,-4.13E-08,-0.004963718,0.013042895,-3.46E-08,610.6446633
2448948,7199890,21/11/1992 02:00,,-3.045468,-78.27341,825.9901,-63,6.73E-05,-1.60E-04,1.87E-08,-4.44E-08,-0.001577671,0.009812657,-2.57E-08,681.671222
2448948,10800000,21/11/1992 03:00,,-2.6021233,-87.9199,797.7646,-76,6.03E-05,-1.66E-04,1.67E-08,-4.61E-08,-0.002098841,0.010992475,-2.94E-08,631.2425767
2448948,14399945,21/11/1992 04:00,,-2.7989805,-72.38002,595.57135,-65,6.12E-05,-1.58E-04,1.70E-08,-4.39E-08,-8.22E-04,0.006393849,-2.69E-08,455.3923495
2448948,17999890,21/11/1992 05:00,,-1.2250978,-57.512398,385.9917,-63,4.88E-04,-1.39E-04,1.35E-07,-3.86E-08,-5.85E-04,0.004166051,9.64E-08,264.2542042
2448948,21600000,21/11/1992 06:00,,-7.901085,-83.067764,156.95561,-45,1.39E-03,-9.87E-05,3.87E-07,-2.74E-08,0.003134303,-0.005757957,3.60E-07,20.986761
2448948,25199945,21/11/1992 07:00,,-10.948031,-99.10478,23.900742,-60,1.94E-05,-1.02E-04,5.39E-09,-2.84E-08,0.007452722,-0.010689311,-2.30E-08,-146.152069
2448948,28799890,21/11/1992 08:00,,-5.826706,-60.44704,0,-65,5.72E-07,-8.12E-05,1.59E-10,-2.25E-08,0.002735099,-0.002778993,-2.23E-08,-131.273746
2448948,32400000,21/11/1992 09:00,,9.97E+36,9.97E+36,0,-65,4.01E-07,-7.31E-05,1.11E-10,-2.03E-08,9.97E+36,9.97E+36,-2.02E-08,1.99E+37
2448948,35999945,21/11/1992 10:00,,-3.5201364,-66.65443,0,-68,1.37E-06,-7.32E-05,3.81E-10,-2.03E-08,-0.001528425,0.00311954,-1.99E-08,-138.1745664
2448948,39599890,21/11/1992 11:00,,-2.6840816,-48.470573,0,-71,4.18E-06,-8.15E-05,1.16E-09,-2.26E-08,-0.002510649,0.002398476,-2.14E-08,-122.1546546
2448948,43200000,21/11/1992 12:00,,-2.7103977,-52.91397,0,-68,1.06E-05,-8.64E-05,2.95E-09,-2.40E-08,-0.003270325,0.003449259,-2.11E-08,-123.6243677
2448948,46799945,21/11/1992 13:00,,-2.8317895,-64.850975,0,-75,3.12E-05,-8.41E-05,8.68E-09,-2.34E-08,-0.002530513,0.007133336,-1.47E-08,-142.6827645
2448948,50399890,21/11/1992 14:00,,-3.2940595,-71.50976,0,-76,1.66E-04,-8.00E-05,4.61E-08,-2.22E-08,-0.004563733,0.007183527,2.39E-08,-150.8038195
2448948,54000000,21/11/1992 15:00,,-2.305889,-72.42756,0,-76,6.25E-05,-8.18E-05,1.74E-08,-2.27E-08,-0.002174835,0.007025408,-5.30E-09,-150.733449
2448948,57599945,21/11/1992 16:00,,-2.541716,-75.08437,0,-75,2.50E-06,-9.05E-05,6.94E-10,-2.51E-08,-0.003774515,0.009397123,-2.44E-08,-152.626086
2448948,61199890,21/11/1992 17:00,,-2.7004495,-67.639755,0,-74,7.69E-06,-1.02E-04,2.14E-09,-2.83E-08,-0.002134382,0.008734953,-2.62E-08,-144.3402045
2448948,64800000,21/11/1992 18:00,,-3.7479074,-80.113045,0,-75,4.03E-05,-1.15E-04,1.12E-08,-3.19E-08,-0.008616721,0.012771951,-2.07E-08,-158.8609524
2448948,68399945,21/11/1992 19:00,,-4.1831512,-84.09512,1.5958776,-75,0.00E+00,-1.11E-04,0.00E+00,-3.10E-08,-0.012191723,0.012398725,-3.10E-08,-161.6823936
2448948,71999890,21/11/1992 20:00,,-4.262515,-77.15971,120.2047,-71,0.00E+00,-1.19E-04,0.00E+00,-3.32E-08,-0.008275789,0.012161878,-3.32E-08,-32.217525
2448948,75600000,21/11/1992 21:00,,-2.5086007,-71.57813,274.1532,-63,0.00E+00,-1.25E-04,0.00E+00,-3.48E-08,-0.006346371,0.012128638,-3.48E-08,137.0664693
2448948,79199945,21/11/1992 22:00,,-4.613404,-84.107704,423.15283,-65,9.53E-08,-1.33E-04,2.65E-11,-3.70E-08,-0.004239635,0.014181593,-3.70E-08,269.431722
2448948,82799890,21/11/1992 23:00,,-7.613987,-110.31436,710.7215,-73,1.26E-05,-1.38E-04,3.51E-09,-3.83E-08,-0.011747226,0.016911779,-3.48E-08,519.793153
2448949,0,22/11/1992 00:00,,-4.2827024,-90.567085,862.03564,-84,4.01E-05,-1.38E-04,1.12E-08,-3.82E-08,-0.006863089,0.011008567,-2.70E-08,683.1858526
2448949,3600110,22/11/1992 01:00,,-5.23164,-102.54454,856.0325,-66,8.91E-05,-1.42E-04,2.47E-08,-3.93E-08,-0.008999266,0.016397098,-1.46E-08,682.25632
2448949,7200220,22/11/1992 02:00,,-4.3043394,-99.3416,668.6578,-50,3.78E-05,-1.53E-04,1.05E-08,-4.24E-08,-0.001231935,0.020766148,-3.19E-08,515.0118606
2448949,10800000,22/11/1992 03:00,,-3.1028936,-89.3077,504.3989,-48,5.28E-05,-1.57E-04,1.47E-08,-4.37E-08,0.00127522,0.018229507,-2.90E-08,363.9883064
2448949,14400110,22/11/1992 04:00,,-3.7184489,-105.154686,637.83124,-60,7.47E-05,-1.55E-04,2.08E-08,-4.29E-08,0.004807684,0.025512792,-2.21E-08,468.9581051
2448949,18000220,22/11/1992 05:00,,-6.0437126,-94.452385,446.17023,-46,2.00E-04,-1.55E-04,5.55E-08,-4.31E-08,-0.008098319,0.014150667,1.24E-08,299.6741324
2448949,21600000,22/11/1992 06:00,,-2.4534178,-91.67412,299.33856,-58,2.23E-04,-1.58E-04,6.20E-08,-4.39E-08,0.003065576,0.018938165,1.81E-08,147.2110222
2448949,25200110,22/11/1992 07:00,,-2.4616659,-80.65276,48.08417,-64,2.75E-04,-1.46E-04,7.64E-08,-4.05E-08,0.001404596,0.016713738,3.59E-08,-99.0302559
2448949,28800220,22/11/1992 08:00,,-1.6307715,-74.76843,0,-58,4.80E-04,-1.46E-04,1.33E-07,-4.04E-08,-0.003279442,0.015152703,9.26E-08,-134.3992015
2448949,32400000,22/11/1992 09:00,,-1.0512586,-76.44604,0,-59,4.83E-04,-1.50E-04,1.34E-07,-4.16E-08,-0.003426999,0.01586324,9.24E-08,-136.4972986
2448949,36000110,22/11/1992 10:00,,-9.105456,-114.37642,0,-61,4.57E-04,-1.56E-04,1.27E-07,-4.33E-08,-0.005728446,0.028198201,8.37E-08,-184.481876
2448949,39600220,22/11/1992 11:00,,-5.105666,-74.5371,0,-63,2.44E-04,-1.60E-04,6.77E-08,-4.44E-08,-0.008073542,0.007770533,2.33E-08,-142.642766
2448949,43200000,22/11/1992 12:00,,-2.8333495,-58.52069,0,-35,1.30E-04,-1.58E-04,3.60E-08,-4.39E-08,-0.003694036,0.005241785,-7.90E-09,-96.3540395
2448949,46800110,22/11/1992 13:00,,-8.227128,-96.60421,0,-39,1.33E-04,-1.51E-04,3.70E-08,-4.19E-08,0.006051309,0.022131624,-4.90E-09,-143.831338
2448949,50400220,22/11/1992 14:00,,-22.380405,-125.7953,0,-43,2.45E-04,-1.52E-04,6.80E-08,-4.23E-08,-0.017070435,0.012189882,2.57E-08,-191.175705
2448949,54000000,22/11/1992 15:00,,-27.656563,-140.06955,0,-49,5.10E-04,-1.44E-04,1.42E-07,-4.01E-08,-0.0337379,-0.013267273,1.02E-07,-216.726113
2448949,57600110,22/11/1992 16:00,,-21.79368,-133.09705,0,-50,1.20E-03,-1.43E-04,3.33E-07,-3.96E-08,-0.040685847,-0.021560814,2.93E-07,-204.89073
2448949,61200220,22/11/1992 17:00,,-18.415861,-118.753876,0,-51,1.10E-03,-1.33E-04,3.05E-07,-3.69E-08,-0.033588916,-0.01971829,2.68E-07,-188.169737
2448949,64800000,22/11/1992 18:00,,9.97E+36,9.97E+36,0,-52,1.08E-03,-1.21E-04,3.00E-07,-3.37E-08,9.97E+36,9.97E+36,2.66E-07,1.99E+37
2448949,68400110,22/11/1992 19:00,,9.97E+36,9.97E+36,0.55433273,-53,2.38E-04,-1.80E-04,6.62E-08,-5.01E-08,9.97E+36,9.97E+36,1.61E-08,1.99E+37
2448949,72000220,22/11/1992 20:00,,9.97E+36,9.97E+36,35.877987,-57,1.70E-04,-1.78E-04,4.71E-08,-4.94E-08,9.97E+36,9.97E+36,-2.30E-09,1.99E+37
2448949,75600000,22/11/1992 21:00,,-11.062191,-105.56525,157.2164,-61,2.45E-04,-1.59E-04,6.82E-08,-4.41E-08,-0.035314836,0.001389181,2.41E-08,-20.411041
2448949,79200110,22/11/1992 22:00,,-14.646221,-143.1517,278.32693,-59,2.32E-04,-1.37E-04,6.45E-08,-3.81E-08,-0.066673666,-0.021002082,2.64E-08,61.529009
2448949,82800220,22/11/1992 23:00,,-10.419843,-126.755844,521.3164,-55,3.53E-04,-1.32E-04,9.81E-08,-3.68E-08,-0.049759332,-0.012750344,6.13E-08,329.140713
2448950,0,23/11/1992 00:00,,-6.3589845,-92.51102,488.4214,-52,2.15E-04,-1.33E-04,5.97E-08,-3.71E-08,-0.018970752,-0.003235821,2.26E-08,337.5513955
2448950,3600110,23/11/1992 01:00,,-6.449712,-94.08713,657.54205,-55,2.81E-04,-1.37E-04,7.79E-08,-3.81E-08,-0.013870876,-0.014997634,3.98E-08,502.005208
2448950,7200220,23/11/1992 02:00,,-6.4713187,-87.56198,498.5063,-55,4.38E-04,-1.40E-04,1.22E-07,-3.88E-08,-0.013263564,-0.013042295,8.32E-08,349.4730013
2448950,10800000,23/11/1992 03:00,,-6.1236916,-84.73776,426.62662,-53,6.78E-04,-1.35E-04,1.88E-07,-3.75E-08,-0.014977636,-0.007486695,1.51E-07,282.7651684
2448950,14400110,23/11/1992 04:00,,-6.120396,-85.4412,243.96268,-46,1.19E-03,-1.33E-04,3.32E-07,-3.70E-08,-0.013584757,-0.009280043,2.95E-07,106.401084
2448950,18000220,23/11/1992 05:00,,-5.407625,-94.98909,201.43213,-49,1.33E-03,-1.38E-04,3.71E-07,-3.82E-08,-0.0138302,-0.013709255,3.33E-07,52.035415
2448950,21600000,23/11/1992 06:00,,-4.056356,-94.1371,143.71,-59,1.54E-03,-1.60E-04,4.27E-07,-4.46E-08,-0.013333782,-0.011634154,3.82E-07,-13.483456
2448950,25200110,23/11/1992 07:00,,-4.2577705,-98.36699,38.470486,-54,3.11E-05,-1.66E-04,8.65E-09,-4.60E-08,-0.009322177,-0.017755195,-3.74E-08,-118.1542745
2448950,28800220,23/11/1992 08:00,,-3.2260332,-83.86038,0,-57,1.38E-05,-1.60E-04,3.82E-09,-4.44E-08,-0.012214627,-0.014909471,-4.06E-08,-144.0864132
2448950,32400000,23/11/1992 09:00,,-2.9037862,-92.704475,0,-53,8.81E-06,-1.54E-04,2.45E-09,-4.28E-08,-0.01291182,-0.022529203,-4.04E-08,-148.6082612
2448950,36000110,23/11/1992 10:00,,-2.623764,-109.66192,0,-62,7.42E-05,-1.53E-04,2.06E-08,-4.25E-08,-0.015805004,-0.039608493,-2.19E-08,-174.285684
2448950,39600220,23/11/1992 11:00,,-2.2715788,-96.51631,0,-60,2.82E-05,-1.54E-04,7.84E-09,-4.29E-08,-0.006953058,-0.02817324,-3.51E-08,-158.7878888
2448950,43200000,23/11/1992 12:00,,-2.9787612,-106.23442,0,-63,9.89E-05,-1.41E-04,2.75E-08,-3.93E-08,-9.31E-05,-0.039015703,-1.18E-08,-172.2131812
2448950,46800110,23/11/1992 13:00,,-3.5335016,-105.115265,0,-51,1.85E-04,-1.29E-04,5.14E-08,-3.57E-08,-0.00164364,-0.037351836,1.57E-08,-159.6487666
2448950,50400220,23/11/1992 14:00,,-3.2332022,-89.88965,0,-53,1.82E-04,-1.25E-04,5.06E-08,-3.48E-08,-0.002621919,-0.024470873,1.58E-08,-146.1228522
2448950,54000000,23/11/1992 15:00,,-3.9937055,-105.38502,0,-53,1.60E-04,-1.32E-04,4.44E-08,-3.68E-08,-0.003559767,-0.037571456,7.60E-09,-162.3787255
2448950,57600110,23/11/1992 16:00,,-4.309366,-110.00703,0,-55,1.75E-04,-1.50E-04,4.86E-08,-4.17E-08,-0.003874809,-0.035367306,6.90E-09,-169.316396
2448950,61200220,23/11/1992 17:00,,-9.826607,-139.41045,0,-54,1.76E-04,-1.49E-04,4.88E-08,-4.15E-08,-0.00444275,-0.06530549,7.30E-09,-203.237057
2448950,64800000,23/11/1992 18:00,,-27.739143,-217.20178,0,-52,4.66E-04,-1.51E-04,1.29E-07,-4.20E-08,0.010323122,-0.14502427,8.70E-08,-296.940923
2448950,68400110,23/11/1992 19:00,,-32.15396,-244.39973,2.404383,-57,2.04E-04,-2.35E-04,5.66E-08,-6.52E-08,0.021519203,-0.23238459,-8.60E-09,-331.149307
2448950,72000220,23/11/1992 20:00,,-28.642042,-241.91092,108.41835,-70,6.63E-04,-2.54E-04,1.84E-07,-7.06E-08,0.046236806,-0.18394981,1.13E-07,-232.134612
2448950,75600000,23/11/1992 21:00,,-18.127247,-192.0177,293.1527,-66,2.56E-04,-2.58E-04,7.11E-08,-7.16E-08,0.004275949,-0.1199288,-5.00E-10,17.007753
2448950,79200110,23/11/1992 22:00,,-13.262227,-181.29382,304.1349,-45,5.11E-06,-2.26E-04,1.42E-09,-6.27E-08,8.82E-04,-0.09286351,-6.13E-08,64.578853
2448950,82800220,23/11/1992 23:00,,-7.929939,-142.3142,334.40707,-45,6.37E-06,-1.99E-04,1.77E-09,-5.54E-08,-0.007259469,-0.048627865,-5.36E-08,139.162931
2448951,0,24/11/1992 00:00,,-6.578748,-117.875046,279.72397,-44,4.44E-05,-2.12E-04,1.23E-08,-5.89E-08,-0.002444654,-0.03148,-4.66E-08,111.270176
2448951,3600110,24/11/1992 01:00,,-6.8320074,-125.299934,550.98267,-51,1.57E-04,-2.07E-04,4.36E-08,-5.74E-08,0.005092307,-0.034851428,-1.38E-08,367.8507286
2448951,7200220,24/11/1992 02:00,,-6.2049584,-98.842545,764.5413,-60,5.33E-04,-1.82E-04,1.48E-07,-5.06E-08,0.009175076,-0.017748231,9.74E-08,599.4937966
2448951,10800000,24/11/1992 03:00,,-6.028284,-106.982506,668.8124,-68,5.95E-04,-1.55E-04,1.65E-07,-4.32E-08,0.012500095,-0.013942401,1.22E-07,487.80161
2448951,14400110,24/11/1992 04:00,,-5.446133,-107.98003,501.16324,-61,6.04E-04,-1.36E-04,1.68E-07,-3.77E-08,0.012291047,-0.015503138,1.30E-07,326.737077
2448951,18000220,24/11/1992 05:00,,-16.291922,-154.63792,203.4867,-53,7.39E-04,-1.45E-04,2.05E-07,-4.03E-08,0.032777626,-0.032983176,1.65E-07,-20.443142
2448951,21600000,24/11/1992 06:00,,-7.9937477,-62.87065,100.51561,-56,8.30E-04,-1.52E-04,2.31E-07,-4.21E-08,3.52E-04,-0.005212376,1.89E-07,-26.3487877
2448951,25200110,24/11/1992 07:00,,-8.996144,-78.75369,29.498848,-59,6.82E-05,-1.37E-04,1.90E-08,-3.81E-08,0.009380718,-0.001193909,-1.91E-08,-117.250986
2448951,28800220,24/11/1992 08:00,,-7.0766377,-67.68176,0,-57,7.87E-05,-1.34E-04,2.19E-08,-3.73E-08,0.008222118,0.001726613,-1.54E-08,-131.7583977
2448951,32400000,24/11/1992 09:00,,-4.7495184,-49.207447,0,-54,2.49E-04,-1.39E-04,6.93E-08,-3.87E-08,0.004211778,0.001845031,3.06E-08,-107.9569654
2448951,36000110,24/11/1992 10:00,,-3.367537,-45.43113,0,-46,3.71E-04,-1.53E-04,1.03E-07,-4.26E-08,0.004036495,1.20E-04,6.04E-08,-94.798667
2448951,39600220,24/11/1992 11:00,,-3.5890684,-55.06796,0,-51,2.20E-04,-1.43E-04,6.11E-08,-3.98E-08,0.005448806,-0.001948283,2.13E-08,-109.6570284
2448951,43200000,24/11/1992 12:00,,-8.020418,-93.79746,0,-52,5.71E-04,-1.38E-04,1.59E-07,-3.83E-08,0.020452738,0.006397916,1.21E-07,-153.817878
2448951,46800110,24/11/1992 13:00,,-8.5021925,-97.12861,0,-55,3.00E-04,-1.63E-04,8.34E-08,-4.52E-08,0.023899045,0.00320392,3.82E-08,-160.6308025
2448951,50400220,24/11/1992 14:00,,-7.0224895,-89.68353,0,-53,5.22E-04,-1.67E-04,1.45E-07,-4.64E-08,0.022358108,-0.001331931,9.86E-08,-149.7060195
2448951,54000000,24/11/1992 15:00,,-7.1661725,-102.98108,0,-48,1.78E-03,-1.86E-04,4.94E-07,-5.15E-08,0.029160604,-0.005333863,4.43E-07,-158.1472525
2448951,57600110,24/11/1992 16:00,,-24.239862,-153.44109,0,-47,1.47E-03,-2.16E-04,4.08E-07,-5.99E-08,0.035436977,-0.008809313,3.48E-07,-224.680952
2448951,61200220,24/11/1992 17:00,,-9.413229,-121.79942,0,-45,4.26E-04,-2.19E-04,1.18E-07,-6.07E-08,0.023090122,-0.015926791,5.73E-08,-176.212649
2448951,64800000,24/11/1992 18:00,,-20.012085,-144.73405,0,-45,4.06E-04,-2.28E-04,1.13E-07,-6.33E-08,0.029709412,-0.022879304,4.97E-08,-209.746135
2448951,68400110,24/11/1992 19:00,,-21.62604,-155.4628,0.22141874,-52,7.98E-04,-2.34E-04,2.22E-07,-6.49E-08,0.03716635,0.001881457,1.57E-07,-228.8674213
2448951,72000220,24/11/1992 20:00,,-30.30809,-194.00067,8.462523,-46,4.72E-04,-2.42E-04,1.31E-07,-6.71E-08,0.10632862,-0.006004741,6.39E-08,-261.846237
2448951,75600000,24/11/1992 21:00,,-42.834846,-235.00377,28.023594,-51,1.24E-04,-2.62E-04,3.45E-08,-7.28E-08,0.109470926,-0.011736976,-3.83E-08,-300.815022
2448951,79200110,24/11/1992 22:00,,-35.50218,-222.45113,71.38841,-50,8.64E-05,-2.70E-04,2.40E-08,-7.50E-08,0.11037873,0.014076823,-5.10E-08,-236.5649
2448951,82800220,24/11/1992 23:00,,-36.226257,-225.7485,137.1405,-51,2.02E-05,-2.69E-04,5.60E-09,-7.47E-08,0.13797426,0.00194325,-6.91E-08,-175.834257
2448952,0,25/11/1992 00:00,,-30.020206,-168.66733,166.0422,-50,6.69E-05,-2.71E-04,1.86E-08,-7.52E-08,0.06955777,-0.006434453,-5.66E-08,-82.645336
2448952,3600110,25/11/1992 01:00,,-27.021801,-169.30751,215.69473,-54,1.37E-04,-2.80E-04,3.82E-08,-7.77E-08,0.069992475,0.006731554,-3.95E-08,-34.634581
2448952,7200220,25/11/1992 02:00,,-25.126007,-196.82254,279.7969,-58,1.68E-04,-2.72E-04,4.67E-08,-7.55E-08,0.08055782,8.21E-04,-2.88E-08,-0.151647
2448952,10800000,25/11/1992 03:00,,-23.024784,-175.49924,254.05275,-56,1.36E-04,-2.57E-04,3.78E-08,-7.13E-08,0.070594974,-0.004420605,-3.35E-08,-0.471274
2448952,14400110,25/11/1992 04:00,,-19.32918,-193.33287,314.3407,-62,1.66E-04,-2.51E-04,4.61E-08,-6.97E-08,0.095375225,0.002672374,-2.36E-08,39.67865
2448952,18000220,25/11/1992 05:00,,-18.59283,-204.36894,269.7076,-58,2.47E-04,-2.63E-04,6.85E-08,-7.30E-08,0.12637414,0.016772585,-4.50E-09,-11.25417
2448952,21600000,25/11/1992 06:00,,-21.232155,-204.2201,130.61896,-51,3.53E-04,-2.75E-04,9.80E-08,-7.63E-08,0.13205045,0.022381175,2.17E-08,-145.833295
2448952,25200110,25/11/1992 07:00,,-17.248627,-179.5279,29.713263,-51,5.47E-06,-2.73E-04,1.52E-09,-7.57E-08,0.08730181,0.026274486,-7.42E-08,-218.063264
2448952,28800220,25/11/1992 08:00,,-12.9759865,-138.6066,0,-57,2.97E-05,-2.55E-04,8.25E-09,-7.09E-08,0.046447847,0.008711482,-6.27E-08,-208.5825865
2448952,32400000,25/11/1992 09:00,,-11.576479,-121.54988,0,-62,3.43E-05,-2.45E-04,9.53E-09,-6.82E-08,0.033348907,0.006846448,-5.87E-08,-195.126359
2448952,36000110,25/11/1992 10:00,,-9.068346,-108.01632,0,-52,2.51E-05,-2.33E-04,6.96E-09,-6.47E-08,0.02268625,0.002681298,-5.77E-08,-169.084666
2448952,39600220,25/11/1992 11:00,,-6.982831,-97.56798,0,-52,5.19E-05,-2.31E-04,1.44E-08,-6.40E-08,0.017213324,-0.003061657,-4.96E-08,-156.550811
2448952,43200000,25/11/1992 12:00,,-6.419309,-105.62366,0,-50,9.70E-05,-2.30E-04,2.69E-08,-6.38E-08,0.020084182,0.002540331,-3.69E-08,-162.042969
2448952,46800110,25/11/1992 13:00,,-6.497706,-101.96119,0,-44,1.34E-04,-2.21E-04,3.73E-08,-6.15E-08,0.019564051,0.008641098,-2.42E-08,-152.458896
2448952,50400220,25/11/1992 14:00,,-6.696759,-104.10413,0,-45,1.61E-04,-2.07E-04,4.47E-08,-5.75E-08,0.022590067,0.01251727,-1.28E-08,-155.800889
2448952,54000000,25/11/1992 15:00,,-6.65224,-102.47737,0,-46,5.56E-04,-2.03E-04,1.55E-07,-5.65E-08,0.021809554,0.01435423,9.85E-08,-155.12961
2448952,57600110,25/11/1992 16:00,,-7.119279,-112.12722,0,-61,6.97E-04,-1.94E-04,1.93E-07,-5.38E-08,0.031240867,0.013268219,1.39E-07,-180.246499
2448952,61200220,25/11/1992 17:00,,-5.850046,-102.691536,0,-62,1.36E-03,-1.85E-04,3.78E-07,-5.14E-08,0.02428263,0.00745459,3.27E-07,-170.541582
2448952,64800000,25/11/1992 18:00,,-15.551408,-132.5518,0,-57,8.93E-04,-1.90E-04,2.48E-07,-5.28E-08,0.039796583,0.024946693,1.95E-07,-205.103208
2448952,68400110,25/11/1992 19:00,,-6.6699,-71.81836,1.6010301,-54,7.49E-05,-1.95E-04,2.08E-08,-5.40E-08,0.008343282,0.00661374,-3.32E-08,-130.8872299
2448952,72000220,25/11/1992 20:00,,-11.687538,-107.325424,122.713036,-47,8.55E-05,-1.85E-04,2.38E-08,-5.15E-08,0.0206246,0.015932847,-2.77E-08,-43.299926
2448952,75600000,25/11/1992 21:00,,-6.354306,-118.68395,400.27563,-60,1.68E-05,-1.66E-04,4.66E-09,-4.61E-08,0.031942938,0.01976072,-4.14E-08,215.237374
2448952,79200110,25/11/1992 22:00,,-8.431148,-130.61752,560.6138,-61,1.65E-05,-1.55E-04,4.59E-09,-4.30E-08,0.035918053,0.032705247,-3.84E-08,360.565132
2448952,82800220,25/11/1992 23:00,,-7.799157,-112.95424,736.17316,-68,1.13E-04,-1.67E-04,3.14E-08,-4.64E-08,0.025068132,0.013538908,-1.50E-08,547.419763
2448953,0,26/11/1992 00:00,,-8.263246,-129.67963,876.40875,-70,1.37E-04,-1.96E-04,3.80E-08,-5.46E-08,0.035325084,0.01939239,-1.66E-08,668.465874
2448953,3600110,26/11/1992 01:00,,-5.901046,-100.16896,846.1521,-58,1.28E-04,-2.16E-04,3.57E-08,-6.00E-08,0.021791,0.013589958,-2.43E-08,682.082094
2448953,7200220,26/11/1992 02:00,,-3.5438297,-108.07619,761.3316,-59,2.37E-05,-2.25E-04,6.58E-09,-6.25E-08,0.025147883,0.017716087,-5.59E-08,590.7115803
2448953,10800000,26/11/1992 03:00,,-6.8533196,-127.944,732.1763,-66,2.86E-05,-2.14E-04,7.96E-09,-5.94E-08,0.028016448,0.016564535,-5.14E-08,531.3789804
2448953,14400110,26/11/1992 04:00,,-10.1382475,-134.99158,656.04553,-72,2.68E-05,-2.07E-04,7.45E-09,-5.75E-08,0.02917134,0.01425483,-5.01E-08,438.9157025
2448953,18000220,26/11/1992 05:00,,-7.78767,-127.521286,404.58255,-54,2.00E-05,-2.03E-04,5.55E-09,-5.64E-08,0.027050257,0.01249399,-5.09E-08,215.273594
2448953,21600000,26/11/1992 06:00,,-6.3898864,-106.854645,239.07796,-66,1.71E-05,-2.00E-04,4.74E-09,-5.56E-08,0.019822845,0.014998758,-5.09E-08,59.8334286
2448953,25200110,26/11/1992 07:00,,-3.11722,-107.99796,88.83945,-67,9.16E-06,-1.70E-04,2.54E-09,-4.71E-08,0.018432748,0.020214727,-4.46E-08,-89.27573
2448953,28800220,26/11/1992 08:00,,-2.8674614,-103.47857,0,-67,1.40E-05,-1.64E-04,3.89E-09,-4.56E-08,0.018395038,0.015861463,-4.17E-08,-173.3460314
2448953,32400000,26/11/1992 09:00,,-1.7043735,-85.39676,0,-68,2.11E-04,-1.52E-04,5.85E-08,-4.24E-08,0.013648291,0.007937474,1.61E-08,-155.1011335
2448953,36000110,26/11/1992 10:00,,-1.2968097,-66.73573,0,-55,1.52E-04,-1.35E-04,4.21E-08,-3.75E-08,0.008384855,0.004116546,4.60E-09,-123.0325397
2448953,39600220,26/11/1992 11:00,,-1.1229368,-65.591225,0,-62,8.20E-07,-1.19E-04,2.28E-10,-3.30E-08,0.007805786,0.003826509,-3.28E-08,-128.7141618
2448953,43200000,26/11/1992 12:00,,-1.3557127,-67.95117,0,-53,0.00E+00,-1.12E-04,0.00E+00,-3.12E-08,0.008669941,0.00423019,-3.12E-08,-122.3068827
2448953,46800110,26/11/1992 13:00,,-1.7429956,-83.94893,0,-69,8.63E-05,-1.20E-04,2.40E-08,-3.35E-08,0.013280082,0.008970466,-9.50E-09,-154.6919256
2448953,50399890,26/11/1992 14:00,,-2.281554,-73.76687,0,-67,2.00E-04,-1.31E-04,5.55E-08,-3.65E-08,0.010554,0.007095084,1.90E-08,-143.048424
